time,field,id,depth,pressure,temperature,oil_spill
184,Snorre,1.0,22.486987512722752,221.4351800768709,7.050745300625202,0.0
185,Snorre,1.0,21.616023855238723,212.19292463077963,7.2473558628821415,0.0
186,Snorre,1.0,18.35740224395063,177.7151059002239,7.648529342930075,0.0
187,Snorre,1.0,21.265935896384782,213.88422276771539,7.296196588338488,0.0
188,Snorre,1.0,21.58062873830533,212.42841187994202,7.1144732795180925,0.0
189,Snorre,1.0,27.429453141945057,273.9685918004344,6.357679566938014,0.0
190,Snorre,1.0,24.978297884811113,247.61586215482984,6.744325039090948,0.0
191,Snorre,1.0,21.537659322494072,206.55857978014555,7.294871169453986,0.0
192,Snorre,1.0,26.602710621061036,259.62679637106436,6.714536697154666,0.0
193,Snorre,1.0,26.555102579955168,260.9581284466644,6.637931038195801,0.0
194,Snorre,1.0,28.705171678574676,283.4732701596132,6.008964624284971,0.0
195,Snorre,1.0,25.179794290521155,245.38925014603473,7.087872358532983,0.0
196,Snorre,1.0,22.609298037719704,222.09549443558626,6.773584416643074,0.0
197,Snorre,1.0,34.93697610699096,347.25496264530653,5.288955785928358,0.0
198,Snorre,1.0,0.0,1.3306183081175422,15.180748706180543,10.0
199,Snorre,1.0,5.555044961553264,54.320937860969025,12.348181590984817,4.444955038446736
200,Snorre,1.0,3.192129236333926,31.227468910866193,13.891385253908462,6.807870763666074
201,Snorre,1.0,33.610177474691106,329.6045497846846,5.665261722773365,0.0
202,Snorre,1.0,23.86031638331037,237.3827453328216,7.072439354909049,0.0
203,Snorre,1.0,28.081420647995067,275.9758529274767,6.350994889314948,0.0
204,Snorre,1.0,22.700264667133006,223.20848514461215,7.130767926988909,0.0
205,Snorre,1.0,24.838417052100443,239.3368967459637,6.608700418035904,0.0
206,Snorre,1.0,24.078942474820327,234.23909415189297,6.901625768085115,0.0
207,Snorre,1.0,24.02976005011895,235.02592418405155,6.957375661876569,0.0
208,Snorre,1.0,29.231010400025415,283.4614562279068,6.469804072592626,0.0
209,Snorre,1.0,16.124787907178927,164.88091539573279,8.337054871306092,0.0
210,Snorre,1.0,19.469828302614687,191.85045638670886,7.666314763048438,0.0
211,Snorre,1.0,17.293200700592717,172.7615758058039,8.160286372562135,0.0
212,Snorre,1.0,25.140198800860794,247.94123907549795,7.005172743214491,0.0
213,Snorre,1.0,21.998960364211918,214.18866518431514,7.272241571033824,0.0
214,Snorre,1.0,23.06901728988371,217.326227304457,7.301769233906632,0.0
215,Snorre,1.0,15.89516131181945,153.17580612150113,8.500553556766018,0.0
216,Snorre,1.0,25.28218975388189,243.86232503299763,6.392542176740662,0.0
217,Snorre,1.0,23.41161742244137,234.74182797773227,7.013730895535448,0.0
218,Snorre,1.0,25.950540376183575,254.75926738345402,6.911545598317678,0.0
219,Snorre,1.0,26.213091308689016,254.69330036347782,6.662031514842901,0.0
220,Snorre,1.0,24.156364426826514,238.47072331961692,6.75910215730007,0.0
221,Snorre,1.0,21.78767730276864,213.5045954472945,7.133058322184356,0.0
222,Snorre,1.0,29.665058428244443,289.85553017672714,5.8345062205128455,0.0
223,Snorre,1.0,28.580242753832,281.33117730338597,6.231527947181795,0.0
224,Snorre,1.0,22.20675161677041,219.02787852546837,7.0427961385644515,0.0
225,Snorre,1.0,27.743810989515605,270.9147474501752,6.544130321431485,0.0
226,Snorre,1.0,29.7004995954862,286.31570599314676,5.79436230017411,0.0
227,Snorre,1.0,26.472593380836035,269.48784385003415,6.362155277953818,0.0
228,Snorre,1.0,21.41357103837137,209.89475088822545,6.862993785450851,0.0
229,Snorre,1.0,24.25895957455726,239.859569192421,6.843789159514701,0.0
230,Snorre,1.0,26.53869962907992,258.7794931408771,6.446609527961504,0.0
231,Snorre,1.0,29.017367530124364,278.99756085441885,6.467234487529137,0.0
232,Snorre,1.0,33.27925812820445,325.53291866753517,5.765973102840805,0.0
233,Snorre,1.0,28.01477895984578,270.50197627494487,6.329130197388138,0.0
234,Snorre,1.0,17.797486341595558,173.9399186446196,7.97166610055497,0.0
235,Snorre,1.0,20.883339012951424,208.28340384198248,7.525430779401882,0.0
236,Snorre,1.0,20.42581102975945,200.25520979319228,7.502147778207081,0.0
237,Snorre,1.0,25.224841130883938,246.88311390413577,6.975048510430961,0.0
238,Snorre,1.0,32.782991973350036,322.7040387314282,5.716103374566864,0.0
239,Snorre,1.0,24.92614866073304,245.50618253303722,6.702543912763957,0.0
240,Snorre,1.0,24.9350457639067,244.16833475000092,6.657932263984969,0.0
241,Snorre,1.0,22.57929980960688,223.4059563749348,7.232995486612893,0.0
242,Snorre,1.0,24.12832938298421,235.1518137410494,6.787614044188043,0.0
243,Snorre,1.0,26.45522324873791,259.1011069963461,6.822434409878486,0.0
244,Snorre,1.0,19.8973443059019,193.6469173756968,7.653773365507956,0.0
245,Snorre,1.0,24.272495548329303,236.19177054533534,7.031105104703958,0.0
246,Snorre,1.0,24.09815594070654,236.4054056860664,6.750191678151108,0.0
247,Snorre,1.0,26.382386860027097,258.25099500876877,6.677116998869915,0.0
248,Snorre,1.0,19.582158003852214,197.83529137253618,7.372568252056942,0.0
249,Snorre,1.0,24.80004810309267,240.42306048126872,7.0480114370222235,0.0
250,Snorre,1.0,20.446543833011425,194.602395413214,7.573552867664633,0.0
251,Snorre,1.0,26.325566193286978,257.79408433015936,6.298572995652947,0.0
252,Snorre,1.0,24.318168799748975,242.42178653505127,6.54779450457557,0.0
253,Snorre,1.0,26.820447220425336,262.6606423748262,6.1999552344399165,0.0
254,Snorre,1.0,25.80671652050374,250.98210087821568,6.787122413631313,0.0
255,Snorre,1.0,29.188553401636575,286.94539073610906,6.453659106880356,0.0
256,Snorre,1.0,16.86121399971401,165.07654475229882,7.974045843039557,0.0
257,Snorre,1.0,25.2852759823484,251.3602805290827,6.936276656828474,0.0
258,Snorre,1.0,27.891283472617154,272.1974494128988,6.342527168583946,0.0
259,Snorre,1.0,32.64069008895824,321.01549488722486,6.317712424273764,0.0
260,Snorre,1.0,22.168086431552872,214.53595419554773,6.879025765205051,0.0
261,Snorre,1.0,30.86147288782546,300.7898794582404,6.113565226930382,0.0
262,Snorre,1.0,21.423138161142127,212.26493332731116,7.1287666368098535,0.0
263,Snorre,1.0,29.635392830351925,291.3336131274679,6.470409179257766,0.0
264,Snorre,1.0,28.094001337734404,275.81283862506245,6.342188513577496,0.0
265,Snorre,1.0,23.00091709270744,230.82495204418518,6.908506700481475,0.0
266,Snorre,1.0,25.95383271937278,255.36367144575325,6.4113864866653,0.0
267,Snorre,1.0,24.12420369279587,241.44059936613885,7.282897893895397,0.0
268,Snorre,1.0,25.03528851330657,244.97333691958627,6.944529136943712,0.0
269,Snorre,1.0,27.626715895118753,272.583827214167,6.025730273432208,0.0
270,Snorre,1.0,20.040381125202668,195.31948371552426,7.417417551594568,0.0
271,Snorre,1.0,29.451695581651666,292.9575508911705,6.032863134389986,0.0
272,Snorre,1.0,26.008258802569813,256.03385065497565,6.597832293926997,0.0
273,Snorre,1.0,31.254004286591755,304.99352390101603,6.0950903654665005,0.0
274,Snorre,1.0,22.349110434036483,219.20219151246056,7.661859753646235,0.0
275,Snorre,1.0,24.7309109531958,236.0670617262094,6.91571182491905,0.0
276,Snorre,1.0,17.725661415545282,171.84519466976818,7.887149176261861,0.0
277,Snorre,1.0,24.223601790459064,245.21234631345808,7.260698494155354,0.0
278,Snorre,1.0,23.850446696703383,232.0636052114019,7.207136950309451,0.0
279,Snorre,1.0,21.889750121479214,217.50144584648314,6.751988689675967,0.0
280,Snorre,1.0,14.621669893836742,140.33848545034448,8.381992298362862,0.0
281,Snorre,1.0,23.656952558030746,235.09703302443754,6.778414645478069,0.0
282,Snorre,1.0,28.78211219772907,279.9570589317722,6.267586180120942,0.0
283,Snorre,1.0,28.51987772726502,277.8671360898783,6.04254413739886,0.0
284,Snorre,1.0,26.20781691269401,256.788521414457,6.112529905140725,0.0
285,Snorre,1.0,23.399657857578983,227.0377207091486,7.202794917106216,0.0
286,Snorre,1.0,25.37730809192378,250.4304320621304,6.931931993285836,0.0
287,Snorre,1.0,25.61417072567608,250.3860128357722,6.451132250003378,0.0
288,Snorre,1.0,30.3493303000378,297.59221839473264,6.078483177758459,0.0
289,Snorre,1.0,29.33157970431231,286.6064442054333,6.141241058613358,0.0
290,Snorre,1.0,30.133888311732157,298.68801464491605,6.1577787674944116,0.0
291,Snorre,1.0,21.782430673725784,212.5539102068538,6.914624731543154,0.0
292,Snorre,1.0,26.86289692236909,260.61484379156605,6.32637974108086,0.0
293,Snorre,1.0,26.070305219832523,255.95432682614683,6.536407860209738,0.0
294,Snorre,1.0,24.262084654999022,239.22383218209956,6.995034976838556,0.0
295,Snorre,1.0,25.32241925812081,250.1749621190563,6.63266555109563,0.0
296,Snorre,1.0,29.3568511490314,285.204639909931,6.514845432911014,0.0
297,Snorre,1.0,29.633246159763203,290.31797798386964,6.169029891925994,0.0
298,Snorre,1.0,26.96076217236401,267.7475753606975,6.649028945025298,0.0
299,Snorre,1.0,27.087409571357092,261.76657594371517,6.244865449467462,0.0
300,Snorre,1.0,28.048448204486576,267.34904973548896,6.341114478926207,0.0
301,Snorre,1.0,23.3248238981372,223.7276104861899,7.045208860538709,0.0
302,Snorre,1.0,26.15913999651439,258.2985104609199,6.289591804705373,0.0
303,Snorre,1.0,14.914932198334753,150.11700510211114,8.215071178461338,0.0
304,Snorre,1.0,24.42998235404187,238.41747402249305,6.744473778700748,0.0
305,Snorre,1.0,20.441323175875542,196.9247675957294,7.806255075711322,0.0
306,Snorre,1.0,20.631648411497228,207.37637356331288,6.967712930421928,0.0
307,Snorre,1.0,17.44520205915845,173.7560877065293,8.313199280739532,0.0
308,Snorre,1.0,18.41440633455872,184.06220671420127,7.614342762142688,0.0
309,Snorre,1.0,20.588849838025045,202.00467028095244,7.7337689097856135,0.0
310,Snorre,1.0,17.192253390611082,167.61656241338255,8.074047112689625,0.0
311,Snorre,1.0,26.48780170760872,265.2534276094396,6.152665101847188,0.0
312,Snorre,1.0,30.948937166401965,305.3895924093793,6.161027686069759,0.0
313,Snorre,1.0,29.109802509973846,288.69721053291954,6.209283396818369,0.0
314,Snorre,1.0,28.42305425599768,281.86490959340165,6.120283518877372,0.0
315,Snorre,1.0,31.69879556579344,315.18373303595206,5.93455589564858,0.0
316,Snorre,1.0,26.697248288502035,268.0059883721503,6.715277448228544,0.0
317,Snorre,1.0,21.60538272984043,212.00517851529042,7.358354243121945,0.0
318,Snorre,1.0,23.641450080533176,230.30223883064338,7.03536900901038,0.0
319,Snorre,1.0,26.93984692836651,269.8757814819878,6.5507885845822535,0.0
320,Snorre,1.0,29.43483813189549,290.7133366754646,6.287517023052562,0.0
321,Snorre,1.0,30.49676647234999,302.3200326422584,6.0227479169840965,0.0
322,Snorre,1.0,24.68556294315958,240.88838516206292,6.814272344310777,0.0
323,Snorre,1.0,25.654959601990722,255.2106255524144,6.505825250204107,0.0
324,Snorre,1.0,22.15902564867651,223.1448615979059,6.877712574755155,0.0
325,Snorre,1.0,24.640291065649752,239.8827296123802,6.957296131519594,0.0
326,Snorre,1.0,26.593343629878774,255.82724869901813,6.39820830296562,0.0
327,Snorre,1.0,23.53982296112091,230.01215488529454,7.08570604283799,0.0
328,Snorre,1.0,21.82656863841048,210.6407341578041,7.375980211463681,0.0
329,Snorre,1.0,25.86710619281742,249.50879354666765,6.4994967198099385,0.0
330,Snorre,1.0,24.61519563282875,243.88016560805326,6.915467139029653,0.0
331,Snorre,1.0,23.48746573713706,230.27356062064064,7.188384067217215,0.0
332,Snorre,1.0,21.823848088321824,210.4385814470062,7.1916694994480475,0.0
333,Snorre,1.0,20.738966093067226,199.30763937319364,7.297309890732455,0.0
334,Snorre,1.0,25.468165554675366,248.93969646664254,6.800088103766265,0.0
335,Snorre,1.0,23.357830417096473,235.12930046465542,6.801198288811414,0.0
336,Snorre,1.0,27.702097884259864,267.76736096179604,6.4157548934426,0.0
337,Snorre,1.0,22.472221936584795,219.23601161318544,7.435934274149912,0.0
338,Snorre,1.0,27.779736844910875,268.5593915077011,6.4262144360466875,0.0
339,Snorre,1.0,26.402457611771663,260.262171170392,6.524064234190613,0.0
340,Snorre,1.0,27.131798698595546,265.12878582989407,6.318622928869786,0.0
341,Snorre,1.0,23.160890111513183,229.27593384842547,6.973294133100093,0.0
342,Snorre,1.0,19.800008729185844,193.66469890652482,7.82435075000557,0.0
343,Snorre,1.0,26.560341045066863,262.33116645454754,6.53450963949046,0.0
344,Snorre,1.0,25.665909858671224,251.87140143525374,6.901990082213451,0.0
345,Snorre,1.0,21.281256483719766,208.99635196735946,7.545554713323771,0.0
346,Snorre,1.0,21.237462999088915,209.1352058789102,7.549200591995021,0.0
347,Snorre,1.0,27.823994447780816,269.279764977068,6.738162503868717,0.0
348,Snorre,1.0,23.168193026446566,223.35550593438427,6.958536769041402,0.0
349,Snorre,1.0,28.860269849750104,290.06577742049114,5.691390112435189,0.0
350,Snorre,1.0,26.462547329680486,259.2137359020507,6.877703123352074,0.0
351,Snorre,1.0,27.1165703155359,267.54066062209347,6.605365044926339,0.0
352,Snorre,1.0,23.770843420025905,235.62162987163003,7.041106716653765,0.0
353,Snorre,1.0,29.119722857688746,285.45071894393453,6.083518965659463,0.0
354,Snorre,1.0,27.815547854553138,273.71694457861804,6.146948592061667,0.0
355,Snorre,1.0,26.790462206771778,265.8915421407482,6.515613400368283,0.0
