time,field,id,depth,pressure,temperature,oil_spill
61,Frigg,0.0,22.908414273677895,224.11560508593837,2.46936132668204,0.23192130371315456
62,Frigg,0.0,20.901867528995854,206.27428679351834,2.4891678676763744,0.3681419166603793
63,Frigg,0.0,22.269423244971023,219.83887333304833,2.7371768960763534,0.34219042152791596
64,Frigg,0.0,21.544108917152354,214.57178314078914,2.546254766315188,0.23192130371315456
65,Frigg,0.0,1.2294280726095117,13.949706286114534,12.342024144985086,1.0
66,Frigg,0.0,3.3800970794031606,33.85504355226681,8.71323090465033,1.0
67,Frigg,0.0,3.6264200688076365,31.256298617505088,8.522580600314072,1.0
68,Frigg,0.0,19.849279949736168,194.39982891870352,2.3870911710624325,0.23192130371315456
69,Frigg,0.0,26.105605885077537,253.4164151959407,2.2663054005883145,0.23192130371315456
70,Frigg,0.0,27.5256657310749,274.87170514268604,2.4174640110940286,0.4310697254171382
71,Frigg,0.0,18.73602725221875,178.81215427022852,2.4011800598696866,0.8478235796646495
72,Frigg,0.0,28.2223251480705,270.93208860621553,2.540166900706964,0.3593720527514753
73,Frigg,0.0,25.062414853053784,243.04052226368447,2.277287926374991,0.23192130371315456
74,Frigg,0.0,28.08726233283188,277.2073915277985,2.6384620782011665,0.2721313294935236
75,Frigg,0.0,25.96302956307067,253.86143624779052,2.7237539134516293,0.46572393106494214
76,Frigg,0.0,24.873317952891966,244.7251274563877,2.3323242933982193,0.572766036557146
77,Frigg,0.0,24.7249195567048,243.79094833309284,2.5242277207475188,0.6207800029773687
78,Frigg,0.0,28.2623496903335,277.4230976789186,2.640626163390275,0.25781200751750555
79,Frigg,0.0,20.732598737458027,202.72361406319644,2.2898800368478813,0.23192130371315456
80,Frigg,0.0,24.821507330967517,244.57372228427488,2.5054760262085134,0.30200951911876367
81,Frigg,0.0,24.54352716399405,236.31885070311967,2.611478174225876,0.4513956506310293
82,Frigg,0.0,20.213979322546408,204.19224252735984,2.3495257693915117,0.23192130371315456
83,Frigg,0.0,16.362998466654787,158.38604354299164,2.642266084309428,0.23192130371315456
84,Frigg,0.0,24.96528131576497,244.37313955490674,2.697967262651415,0.23515892945996478
85,Frigg,0.0,19.35978684133022,196.38953992639205,2.590389758489826,0.4025053181980504
86,Frigg,0.0,19.70805429137476,196.67525940627837,2.3818552484425846,0.47724228604970054
87,Frigg,0.0,28.263200727003444,280.8795325210028,2.3930170022076505,0.23192130371315456
88,Frigg,0.0,16.5110228119107,160.08152724144168,2.877519475814402,0.3245181300962471
89,Frigg,0.0,19.429912099492288,191.9956586999922,2.7702942795534247,0.3003136203160244
90,Frigg,0.0,23.212601323341335,225.1364943073391,2.5789082371435024,0.29974173681112126
91,Frigg,0.0,23.765270434293626,233.72862640377,2.4677802644186717,0.31931132716565724
92,Frigg,0.0,28.03527813259835,273.72881185294426,2.3744645138047913,0.7467911725983069
93,Frigg,0.0,19.499883767293476,189.2322909601252,2.4630871487884116,0.5930419501699199
94,Frigg,0.0,28.775891306987884,281.9200849692196,2.5751264684510686,0.4175558144803988
95,Frigg,0.0,26.031921557609877,256.0010480957606,2.7724871492418157,0.4736405856838131
96,Frigg,0.0,24.806176179543723,245.20410334488628,2.3414881192391284,0.5110781916929613
97,Frigg,0.0,25.349520482858953,251.37286557640363,2.5038569445235006,0.23192130371315456
98,Frigg,0.0,21.205498507585315,209.0853065034115,2.5155311215072413,0.316480911766298
99,Frigg,0.0,27.978825450139684,281.71013112000685,2.226221929059544,0.46299572755412843
100,Frigg,0.0,26.804917403019257,263.65923849352833,2.4694557887923856,0.23192130371315456
101,Frigg,0.0,28.548063866965748,283.2784337914158,2.6748482928488655,0.23192130371315456
102,Frigg,0.0,22.05816522735734,214.93459240717078,2.258758532706442,0.45221588873604446
103,Frigg,0.0,25.462394987796394,251.72642977366493,2.3444515577995415,0.4502107781804404
104,Frigg,0.0,21.97736599983592,216.58405220186478,2.632328685614094,0.23192130371315456
105,Frigg,0.0,24.701235339907953,242.05171869271362,2.6378199284221124,0.38154565016603803
106,Frigg,0.0,28.213445680449926,278.48351872951304,2.0405549046578657,0.6340408818893425
107,Frigg,0.0,25.038605763216392,244.70403614884611,2.261247661171977,0.47656632389413767
108,Frigg,0.0,27.14319229275879,269.93423130680645,2.476916493854368,0.4319932462512255
109,Frigg,0.0,24.124911129919536,238.0178283833088,2.7322838432089034,0.5075588009765984
110,Frigg,0.0,20.125238750673827,196.74833108670893,2.4956401026036943,0.23192130371315456
111,Frigg,0.0,21.865439819792257,221.5111951382892,2.510977219409376,0.23192130371315456
112,Frigg,0.0,21.58242112203108,209.44287523651275,2.557878983013495,0.6996560593502211
113,Frigg,0.0,18.195717199981043,177.73955704827986,2.739256893470733,0.29585206350954635
114,Frigg,0.0,27.21642565322913,267.25759048800893,2.3481430690849243,0.5419705866554329
115,Frigg,0.0,19.781640566812097,198.37701662260275,2.3315332220577067,0.49583746719787536
116,Frigg,0.0,15.352055145169832,143.73403036552247,3.051773646544336,0.2832120859211802
117,Frigg,0.0,22.425596803062664,222.5314926223703,2.6585063648401044,0.23192130371315456
118,Frigg,0.0,24.57874177258666,238.3552319773904,2.816447190655825,0.8177703391077542
119,Frigg,0.0,21.630883865738888,215.1614514681291,2.314198811131636,0.37536767839334084
120,Frigg,0.0,20.325685553876863,196.63039907132222,2.720860434332987,0.5313876409117468
121,Frigg,0.0,19.288284645074764,190.27123496638515,2.505733663806279,0.4493104218148654
122,Frigg,0.0,23.184176545054903,230.06035740445893,2.5040833656538246,0.23192130371315456
123,Frigg,0.0,27.69432184462746,269.8560464832693,2.523719201877505,0.32662646210402374
124,Frigg,0.0,16.593036455284466,162.18850070754573,2.4580046419273733,0.23192130371315456
125,Frigg,0.0,23.215100490541296,229.27716904271105,2.717136481502161,0.23192130371315456
126,Frigg,0.0,22.621695828178456,218.52996040583142,2.5685613676053713,0.83546453457093
127,Frigg,0.0,23.740490971277328,228.83919707579463,2.0641649832680136,0.578564271429646
128,Frigg,0.0,22.30753099401872,223.66563592453554,2.2597560770659597,0.2744853287266207
129,Frigg,0.0,27.480552761320187,268.95410009936256,2.606457985174565,0.336853211644611
130,Frigg,0.0,21.653157032259067,210.0054467356673,2.2213595863107956,0.30034637684444937
131,Frigg,0.0,27.741947317723607,269.101609068712,2.1133598643447584,0.23192130371315456
132,Frigg,0.0,25.38742518221604,248.97150357659774,2.277358228015336,0.8381130089364415
133,Frigg,0.0,25.972285305355385,252.4766411233187,2.4365359728526785,0.3597449131410678
134,Frigg,0.0,23.665019666827394,232.59853060762694,2.6478508528290967,0.5365709504783518
135,Frigg,0.0,24.499173883233002,238.24831717426417,2.6684263618100212,0.3117222041037563
136,Frigg,0.0,29.54057688486141,286.34107809406834,2.3817545413344003,0.23192130371315456
137,Frigg,0.0,24.466413976937094,237.99485449252805,1.8059463673216563,0.23192130371315456
138,Frigg,0.0,25.64056798450143,251.78608100755898,2.638799783316582,0.5207633085975304
139,Frigg,0.0,22.090961288508545,217.69422832177014,2.4259366888118077,0.27826422808777107
140,Frigg,0.0,21.655176880408924,215.9306864196325,2.156020234633738,0.4086541610231395
141,Frigg,0.0,27.34427835011161,267.4952758042587,2.5896896213215013,0.2411272490501019
142,Frigg,0.0,20.53096309362906,198.14120968998012,2.70812802962924,0.8036266847671991
143,Frigg,0.0,24.635862989641755,241.25101730127201,2.3777232695858266,0.23192130371315456
144,Frigg,0.0,20.54355048295482,199.4745062711295,2.4886501876403035,0.23192130371315456
145,Frigg,0.0,25.629625101257826,252.61690564182632,2.1737631900677403,0.23192130371315456
146,Frigg,0.0,21.74644035735835,217.23433154947543,2.4967646009688553,0.4679769371766749
147,Frigg,0.0,15.477544773027724,149.2099559919003,3.1227765130254483,0.23192130371315456
148,Frigg,0.0,20.443466459761396,195.52108791226715,2.234061036033256,0.46691196617097097
149,Frigg,0.0,20.078778357529178,197.20186503666116,2.378787591411036,0.49861446633150797
150,Frigg,0.0,24.442587536113976,238.02485875739015,2.470955124961268,0.5217465637187289
151,Frigg,0.0,19.79581482030043,198.55614923326513,2.5910964407787898,0.32328171721077076
152,Frigg,0.0,24.080825503126427,241.48186532369712,2.3876840337039957,0.48554971789456614
153,Frigg,0.0,21.556917658693184,212.5358474713661,2.6589319480656615,0.45937142827514366
154,Frigg,0.0,23.874071095957774,233.21502080588746,2.5836228069958724,0.4127236285237102
155,Frigg,0.0,25.560527105574742,248.9490666233155,2.439747446233368,0.42426486171625055
156,Frigg,0.0,20.95224808908501,209.40569503819344,2.2073954770304582,0.5790632436877756
157,Frigg,0.0,22.40278710672468,220.4535238772581,2.7714856238554137,0.5180786096894903
158,Frigg,0.0,21.818527594923427,216.4198028672902,2.3238539269312324,0.4969817464354172
159,Frigg,0.0,24.349846223656243,240.95129179403364,2.7015073086453336,0.5637184395484784
160,Frigg,0.0,21.416164416107918,208.19000842001276,2.273989022210678,0.6427003932506565
161,Frigg,0.0,23.0208733430919,224.8053284286722,2.2386599957024096,0.6603981365117664
162,Frigg,0.0,25.62210195017844,251.51258402375197,2.3053328501438304,0.23192130371315456
163,Frigg,0.0,24.403067931065177,241.91683416993556,2.380631174898184,0.23192130371315456
164,Frigg,0.0,26.41330695588634,256.1951153120072,2.325250471625851,0.25874770819382276
165,Frigg,0.0,26.74811023792777,263.98494816676885,2.6135121235366223,0.3974773582817904
166,Frigg,0.0,24.860456648328665,239.4822186383354,2.399665557353105,0.23192130371315456
167,Frigg,0.0,27.9287971355947,273.05944210080963,2.5703088177138524,0.4198854827897609
168,Frigg,0.0,27.1892818743166,267.3548749971422,2.2587740739208257,0.24230740329116804
169,Frigg,0.0,28.707750500400472,278.60241293446967,2.6056569215107235,0.23192130371315456
170,Frigg,0.0,30.98179899481818,296.9094445720441,2.5044096139041327,0.23192130371315456
171,Frigg,0.0,19.115111257921914,188.3349791006116,2.819526290933064,0.4444130933136805
172,Frigg,0.0,27.994484189858174,276.8718129420105,2.2544996866967137,0.3509599068584578
173,Frigg,0.0,26.464206486847647,256.4436985783649,2.4556056371475066,0.40585653169126945
174,Frigg,0.0,24.6008640782834,240.0247912337084,2.3669132024680333,0.312747718351881
175,Frigg,0.0,21.2891174632488,211.4658936957481,2.4013992703933233,0.318057975409247
176,Frigg,0.0,15.212981482788624,141.50703695919208,3.0088512253793893,0.23192130371315456
177,Frigg,0.0,26.783803546802734,269.15793264825965,2.549688626027847,0.3738186184729824
178,Frigg,0.0,25.031697485050167,247.10586939831558,2.0816545409214955,0.37616872186497297
179,Frigg,0.0,24.925486305201346,241.0345081362599,2.517892882144568,0.5040430622386464
180,Frigg,0.0,19.01499558506537,185.9228348119401,3.1096900189583554,0.5416456778346815
181,Frigg,0.0,18.81709406375557,183.9561593500135,2.7730929057332956,0.5943414312634356
182,Frigg,0.0,21.13060936756839,206.51747616782566,2.7178447227251645,0.23192130371315456
183,Frigg,0.0,20.04509063364955,194.85362397903577,2.715043775512796,0.265396535951852
184,Frigg,0.0,22.453447957899645,220.0934516646017,2.0786375204792025,0.23192130371315456
185,Frigg,0.0,21.751695498561205,213.91309866439897,2.3812659142986523,0.6359016984680805
186,Frigg,0.0,19.540216549396465,192.5657980633195,2.425226286507549,0.5192551014350775
187,Frigg,0.0,23.321718295012168,227.73330050209623,2.6632933679824218,0.27152456178504214
188,Frigg,0.0,25.835621150883803,250.9716936954726,2.5015261654875953,0.2598483208363362
189,Frigg,0.0,18.784332146378627,183.20018932086032,2.2581588584904697,0.2694023978639049
190,Frigg,0.0,26.19170890858441,257.1499161805672,2.301418995391103,0.23192130371315456
191,Frigg,0.0,28.370912626238677,280.5393707794876,2.243412582580731,0.7522352856378955
192,Frigg,0.0,24.251268530555002,240.4141165577098,2.2468446131246504,0.4707786118040811
193,Frigg,0.0,21.270093516766035,207.88219757708993,2.823716921951069,0.42285028366744515
194,Frigg,0.0,27.633044282677034,275.77371792285595,2.4783099280468552,0.2742076207246219
195,Frigg,0.0,28.38578623765357,277.5502735116237,2.8253542204132733,0.23303465482164382
196,Frigg,0.0,23.953450242201292,237.41345975731977,2.316309401071119,0.3016761595477194
197,Frigg,0.0,25.955494901313134,258.1676113128592,2.5800201600992945,0.29630923649964375
198,Frigg,0.0,26.272827791560104,256.43386334226324,2.5780205982335342,0.3173899336631018
199,Frigg,0.0,22.01971008751262,214.31825885938198,2.6207335492932415,0.5060235241761255
200,Frigg,0.0,23.288960258448096,223.32024443501177,2.660429358564488,0.49978349393396115
201,Frigg,0.0,26.035684819546734,256.4887983726754,2.1948301019795045,0.23192130371315456
202,Frigg,0.0,25.34600000326448,250.28102597080064,2.5565288843878977,0.3669011837730474
203,Frigg,0.0,24.132666894306812,232.04592575341854,3.07443815023808,0.3231079475740028
204,Frigg,0.0,24.418039357735825,239.31682838790087,2.374881815499285,0.23192130371315456
205,Frigg,0.0,21.208699758428413,208.4778312629831,2.265669836715506,0.23192130371315456
206,Frigg,0.0,22.01250661233142,215.29534790097455,2.555704892628863,0.3644499198006883
207,Frigg,0.0,21.126571378591926,205.0652358222242,2.8669714686934067,0.715356307941396
208,Frigg,0.0,21.802971787536965,211.28065131453286,2.6902013017572233,0.23192130371315456
209,Frigg,0.0,23.50138247570843,228.43364821749833,2.281589020250582,0.42052625707294455
210,Frigg,0.0,22.964618691859293,223.94715687881103,2.5527269953520566,0.47025267638194324
211,Frigg,0.0,19.429640309158565,190.76494127951088,2.603725199705399,0.5916403701490733
212,Frigg,0.0,20.107251689607814,198.64243805514784,2.6964836498918503,0.7910596488124084
213,Frigg,0.0,19.889124049150603,195.29570803408194,2.5457050750059245,0.7044762612068312
214,Frigg,0.0,12.088468663469072,116.60856685523646,3.6408225621339163,0.23192130371315456
215,Frigg,0.0,24.0266555877233,234.53214531957286,2.2958717037189467,0.42523125817977064
216,Frigg,0.0,22.92302916895809,218.37135248895714,2.456356437826512,0.3472808017373502
217,Frigg,0.0,24.152577081959198,231.80300475232718,2.6082431553685317,0.422869279215939
218,Frigg,0.0,22.287053962187287,221.01964927515453,2.3415422719412633,0.3564323343957022
219,Frigg,0.0,25.865228511356666,255.84723217536944,2.4537754237298053,0.5114757522603506
220,Frigg,0.0,23.48561613370543,229.86901985973682,2.415689543884656,0.5385969378482685
221,Frigg,0.0,25.88188274150629,257.1533607854961,2.3673093208165117,0.764037023434908
222,Frigg,0.0,19.30147752084248,193.94719316191933,2.592903961429409,0.38980001405734377
223,Frigg,0.0,23.141568329816195,231.33655536404254,2.9256197461872673,0.5493405259537967
224,Frigg,0.0,25.139564192277245,238.98591434926118,2.1158251903264165,0.2756620199260543
225,Frigg,0.0,24.191455217395458,236.09894174247418,2.2560728174250375,0.23192130371315456
226,Frigg,0.0,29.770069645443435,293.2112064008482,2.17385092732063,0.24915365899134226
227,Frigg,0.0,26.38675851212774,256.6258686209703,2.565694301519637,0.5298078848964152
228,Frigg,0.0,26.932414956182097,262.4256133629114,2.690620506022624,0.2372938012942323
229,Frigg,0.0,23.948349965689026,236.35437265994557,2.295276631048086,0.4176340848351721
230,Frigg,0.0,28.368216699384973,275.0580151864679,2.6995947643823204,0.5385253090583223
231,Frigg,0.0,29.087546806771254,279.8132951865894,2.8515006912992726,0.23192130371315456
232,Frigg,0.0,26.37903687955213,260.09974525370484,2.8464827115579245,0.2704968876783768
233,Frigg,0.0,0.0,-0.47810858530142464,13.557390969708269,1.0
234,Frigg,0.0,0.7757229796528691,1.4403398366104163,13.616470017430089,1.0
235,Frigg,0.0,4.650132487389914,42.954727136518315,7.482530179423185,1.0
236,Frigg,0.0,25.89372796659757,254.98674319309725,2.955389399008547,0.5170958360766935
237,Frigg,0.0,24.095274286288003,239.9835247858416,2.887289586074773,0.3051269855382144
238,Frigg,0.0,20.53976069263939,202.7274275568353,2.3345635547015253,0.23192130371315456
239,Frigg,0.0,20.041150998456125,198.10556884083607,2.5149848736654823,0.23192130371315456
240,Frigg,0.0,23.212112387206766,227.23480977427278,2.7973683617731533,0.23192130371315456
241,Frigg,0.0,19.864002758993447,195.96552517353484,2.1752441118134156,0.46115334411296455
242,Frigg,0.0,20.276682869783052,201.54299192439603,2.381279474465201,0.34483043267294894
243,Frigg,0.0,19.64543040417545,190.76900205513644,2.672776003302689,0.4937128304187885
244,Frigg,0.0,11.907754568234298,110.66410737403636,4.177733396007853,0.2798266225823993
245,Frigg,0.0,17.921994372991467,176.39756824606258,2.5542678516227353,0.6930858526899988
246,Frigg,0.0,16.0892213004037,157.64595141597744,3.4047203927711984,0.23192130371315456
247,Frigg,0.0,22.433758201743263,218.961235499285,2.487905789956011,0.6614834421658334
248,Frigg,0.0,21.34308059145004,210.51817247014316,2.66862353813405,0.4667509297646364
249,Frigg,0.0,18.438390105164274,180.47314554420063,2.2990558219543007,0.4915680991412289
250,Frigg,0.0,25.66568470102718,249.18107419690205,3.031333324842702,0.23192130371315456
251,Frigg,0.0,21.60119916756995,218.1932293846999,2.4264917642260997,0.5866048378072306
252,Frigg,0.0,20.173105970424004,199.20548495589372,2.4787275328149856,0.23192130371315456
253,Frigg,0.0,24.440085845344807,234.5035665116498,2.6368550412836163,0.438087071631449
254,Frigg,0.0,19.4056362263751,182.72369822577733,2.5012988982055946,0.580039947942166
255,Frigg,0.0,27.593041526034895,271.27717868374975,2.248508534630344,0.23192130371315456
256,Frigg,0.0,20.764938417213145,197.78632659587691,2.2797554143571994,0.27800507487012377
257,Frigg,0.0,20.559960322956766,202.97836641352447,2.442045178012442,0.5395708072562396
258,Frigg,0.0,24.915651081279147,248.2987522643084,2.40450683409291,0.3817771801901953
259,Frigg,0.0,20.721263116718028,202.00448358752084,2.292262317000353,0.45551148012685094
260,Frigg,0.0,24.224515050090886,240.4579967066652,2.463071535178149,0.675984910504985
261,Frigg,0.0,23.198000104924287,228.91194808531637,2.1899906697911113,0.23192130371315456
262,Frigg,0.0,26.08908868910701,254.98104163639886,2.453747439942374,0.4117941762935691
263,Frigg,0.0,17.40241607670877,165.75724989580885,2.288657172247501,0.37391936298072337
264,Frigg,0.0,24.350672030566898,237.17477177905096,2.3786851860277296,0.40560133896889844
265,Frigg,0.0,22.469225494662723,217.14428211987052,2.3982470018141675,0.33137109146733873
266,Frigg,0.0,18.879162734039063,183.08156799278018,2.5130769187316706,0.23192130371315456
267,Frigg,0.0,20.753363252198618,202.9897169782278,2.488631145689838,0.23192130371315456
268,Frigg,0.0,21.082431654580596,203.72256339692214,2.328391587667266,0.7671574555815776
269,Frigg,0.0,23.18660202377479,228.33927519817675,2.456432137230681,0.6428499283579345
270,Frigg,0.0,17.587806900553854,177.50675105965817,2.875435010037709,0.23192130371315456
271,Frigg,0.0,20.81007376424017,203.14335209043458,2.524335549836564,0.34272065788642025
272,Frigg,0.0,20.583628115873996,200.70821457842027,2.6162654184871097,0.41027214992390515
273,Frigg,0.0,22.37417832622283,219.93405220982794,2.499515042259119,0.23192130371315456
274,Frigg,0.0,20.837980139386936,205.2537338479163,2.87550434063411,0.43417660416578613
275,Frigg,0.0,22.15225379625995,212.45552372252772,2.7354480170073527,0.26411867289796687
276,Frigg,0.0,19.52481918860873,196.0603829767039,2.6210589520531853,0.23192130371315456
277,Frigg,0.0,18.216984964518616,178.03768422325462,2.613887518769603,0.5513499086419336
278,Frigg,0.0,13.671815041704427,133.53647558294114,3.1261313530890757,0.6170022417288494
279,Frigg,0.0,22.335972662799136,217.97205817193222,2.2939495920059327,0.23192130371315456
280,Frigg,0.0,23.43385371953894,230.86638649755037,2.3463196180201566,0.6427142121577841
281,Frigg,0.0,19.42418527889206,189.95679850026775,2.9252934531564523,0.23192130371315456
282,Frigg,0.0,22.75480465701705,227.15250149975103,2.4667373015137812,0.23192130371315456
283,Frigg,0.0,24.43956037298831,239.26019937903638,2.4263923110753067,0.3452600576174294
284,Frigg,0.0,23.911001163446276,236.35462102750014,2.3431240072236674,0.337392891673464
285,Frigg,0.0,25.77610474927736,253.10728486506196,2.2511596302515544,0.6298929398529929
286,Frigg,0.0,24.509855913431643,239.05683630132881,2.386140124664537,0.40201424948273873
287,Frigg,0.0,29.05065926022491,283.78805205164895,2.392896745437952,0.5054015999874003
288,Frigg,0.0,28.435623746535807,279.0701411316059,2.5278192175588754,0.6290889549539074
289,Frigg,0.0,23.46142663187861,228.1767147295133,2.4834410800821582,0.39770527826096264
290,Frigg,0.0,21.801777571319192,214.24181160297542,2.653538308945592,0.47023586606731305
291,Frigg,0.0,28.25585808333474,273.9387256672457,2.3754451473261495,0.2582016255696339
292,Frigg,0.0,24.650303282756045,241.01541733608718,2.612390416859908,0.23192130371315456
293,Frigg,0.0,22.899219312261074,223.4024369901035,2.850050303575719,0.6354422392559487
294,Frigg,0.0,25.36349912241932,246.78557891249366,2.3851820387123,0.7245271794196262
295,Frigg,0.0,28.033616301571143,272.96325299895204,2.3975385063070793,0.7272412726458055
296,Frigg,0.0,20.45477636342566,205.10570006682195,2.574963026001394,0.642334141658431
297,Frigg,0.0,17.279175209363448,167.98994622391987,2.4156179712193393,0.3709781526344231
298,Frigg,0.0,21.091364143207834,210.51466103204964,2.497243611610641,0.23192130371315456
299,Frigg,0.0,28.293148872840117,274.49627522419735,2.6123428689688266,0.23192130371315456
300,Frigg,0.0,24.23771885276581,239.0289106140356,2.3599218017142505,0.23192130371315456
301,Frigg,0.0,27.263453527340364,268.4752656323508,2.245301860786256,0.23192130371315456
302,Frigg,0.0,15.434249896237734,144.58616097690717,2.730796223009549,0.23192130371315456
303,Frigg,0.0,21.601630511395424,214.27302559507805,2.7454376749099545,0.49144526097505015
304,Frigg,0.0,23.716662514763684,232.4483722583174,2.7625409301621544,0.41331339055276894
305,Frigg,0.0,19.319427054501645,180.3342314331294,2.5768137514517044,0.4648789979269891
306,Frigg,0.0,17.2335157352348,168.13098523975614,2.6439350514223006,0.3905303820746975
307,Frigg,0.0,22.10992436061213,219.04069195655373,2.393831324363167,0.23192130371315456
308,Frigg,0.0,21.99371875937036,223.57471159315705,2.798748338767732,0.271056571701486
309,Frigg,0.0,20.132559427486882,200.15621860771822,2.022534888965497,0.5611048799892481
310,Frigg,0.0,14.164705741992078,136.50687089646692,3.2545941163124823,0.3221962662876306
311,Frigg,0.0,23.301757494947864,229.7383560182217,2.894424524579777,0.23192130371315456
312,Frigg,0.0,25.4432225276343,248.639653691336,2.6064971814832285,0.6448362097899843
313,Frigg,0.0,18.638733817227042,182.4550998248344,2.3006394662925844,0.23192130371315456
